id,education,marital_status,income,age,kidhome,teenhome,recency,mntwines,mntfruits,mntmeatproducts,mntfishproducts,mntsweetproducts,mntgoldprods,numdealspurchases,numwebpurchases,numcatalogpurchases,numstorepurchases,numwebvisitsmonth,complain,response,revenue,customer_since_in_days
2945,PhD,Together,46015.0,66,1,1,25,38,0,2,0,0,6,1,1,0,3,7,0,0,0.0,2770
3409,Graduation,Single,36108.0,37,1,0,68,141,8,129,3,11,47,3,7,1,4,9,0,0,0.0,2950
9029,PhD,Married,70116.0,49,0,0,73,707,44,603,95,58,29,1,2,8,12,1,0,0,0.0,3212
6544,PhD,Together,67911.0,72,0,1,63,529,0,356,63,28,0,3,6,7,11,3,0,0,0.0,2731
1646,Basic,Married,25224.0,49,1,0,36,4,9,12,11,2,8,2,1,1,3,3,0,0,0.0,2798
5253,Master,Together,54603.0,65,1,1,85,145,13,46,17,2,4,6,4,2,4,7,0,0,0.0,3048
2875,Graduation,Married,67023.0,43,0,0,93,444,44,382,11,8,17,1,3,7,13,2,1,0,0.0,2810
1764,Graduation,Single,33955.0,46,1,0,92,100,2,128,23,7,10,4,5,1,5,8,0,0,0.0,3017
5303,PhD,Together,79632.0,47,0,0,42,471,0,510,99,21,12,1,6,4,9,2,0,0,0.0,2775
10245,2n Cycle,Single,80910.0,35,0,0,71,160,80,369,67,39,41,1,3,3,8,1,0,0,0.0,3299
10602,Graduation,Married,39922.0,38,1,0,30,29,12,59,19,1,36,2,3,0,4,8,0,0,0.0,3193
153,Graduation,Divorced,23272.0,68,0,0,29,19,3,6,4,2,12,1,1,0,3,4,0,0,0.0,2948
4767,2n Cycle,Married,70924.0,56,0,0,41,635,114,254,132,152,76,1,6,6,7,3,0,0,0.0,2776
9967,Graduation,Divorced,53034.0,47,1,1,30,160,15,196,15,11,50,8,6,1,7,8,0,0,0.0,3088
2217,2n Cycle,Married,37284.0,46,1,1,46,11,1,2,2,1,6,1,0,0,3,6,0,0,0.0,3150
10156,Graduation,Single,84196.0,46,0,1,56,215,63,507,231,31,190,1,8,4,7,3,0,0,0.0,3084
5268,Graduation,Married,29440.0,61,1,1,95,17,8,14,10,4,3,2,1,0,4,7,0,0,0.0,3015
6203,Graduation,Together,74485.0,74,0,0,58,499,149,815,173,49,49,1,6,7,12,3,0,0,0.0,3002
9451,Graduation,Married,73538.0,56,0,1,92,811,76,428,99,137,107,3,10,4,9,7,0,0,0.0,3274
10936,Graduation,Married,72190.0,56,0,0,79,597,166,597,172,166,249,1,5,6,4,3,0,0,0.0,3194
8314,Graduation,Married,79908.0,39,0,0,30,557,129,761,29,185,111,1,5,6,7,2,0,0,0.0,3143
8970,PhD,Married,62010.0,49,0,1,93,371,22,39,6,0,92,4,6,2,7,5,0,0,0.0,3307
4944,Graduation,Together,71367.0,62,0,0,24,227,23,389,42,21,75,1,4,5,7,2,0,0,0.0,3003
1016,PhD,Single,34554.0,62,0,1,43,41,1,6,2,0,5,2,2,0,3,6,0,0,0.0,2784
5221,Graduation,Married,52852.0,64,0,1,93,714,8,99,11,0,47,4,10,7,5,8,0,0,0.0,3268
7462,Graduation,Single,22507.0,67,0,0,67,68,0,226,51,157,68,3,10,2,4,9,0,0,0.0,3275
8135,Master,Married,27161.0,35,1,0,41,7,4,23,7,0,11,1,1,0,3,7,0,0,0.0,2937
9153,PhD,Married,59304.0,57,0,1,81,418,61,428,80,51,10,3,7,8,10,5,0,0,0.0,3028
8475,PhD,Married,157243.0,48,0,1,98,20,2,1582,1,2,1,15,0,22,0,0,0,0,0.0,2813
2320,2n Cycle,Married,47025.0,43,0,1,98,508,11,59,23,5,29,5,11,1,6,9,0,0,0.0,2983
7699,Graduation,Widow,40590.0,52,1,1,30,154,0,50,6,11,37,5,3,4,3,6,0,0,0.0,2963
2278,2n Cycle,Single,33812.0,36,1,0,86,4,17,19,30,24,39,2,2,1,3,6,0,0,0.0,3296
1987,Basic,Single,21063.0,34,1,0,34,1,10,11,19,3,15,2,2,0,3,6,0,0,0.0,2970
5462,Graduation,Married,67445.0,47,0,1,63,757,80,217,29,80,11,5,9,6,12,6,0,0,0.0,3379
10701,Graduation,Married,65308.0,48,0,0,60,713,0,264,120,80,34,1,7,8,12,4,0,0,0.0,2984
5512,Master,Married,55842.0,44,0,1,19,451,0,39,0,4,24,1,7,1,8,5,0,0,0.0,2730
7002,Graduation,Single,62535.0,66,0,1,13,163,48,90,0,45,52,1,3,2,8,3,0,0,0.0,2962
5394,Basic,Single,16014.0,42,1,1,42,3,9,4,7,8,7,4,1,1,4,3,0,0,0.0,3162
5332,2n Cycle,Married,82504.0,61,0,0,2,362,50,431,134,35,54,1,3,6,7,1,0,0,0.0,3030
4322,PhD,Together,77863.0,63,0,0,20,881,38,319,16,25,12,1,4,5,10,2,0,0,0.0,2907
4713,PhD,Married,31605.0,42,1,0,15,74,0,42,2,1,6,2,2,1,4,7,0,0,0.0,3277
9235,Graduation,Single,,64,1,1,45,7,0,8,2,0,1,1,1,0,2,7,0,0,0.0,2726
2118,2n Cycle,Married,62905.0,57,0,1,68,166,75,96,119,107,59,3,7,2,8,4,0,0,0.0,2985
9426,Master,Single,58308.0,57,0,1,77,691,0,69,10,0,130,4,2,6,3,8,0,0,0.0,3226
9905,Graduation,Together,34074.0,69,1,1,69,135,1,41,10,1,67,5,3,3,3,6,0,0,0.0,3044
1411,Graduation,Divorced,82623.0,69,0,0,58,204,34,204,172,153,173,1,2,9,4,1,0,0,0.0,2924
5462,Graduation,Married,67445.0,47,0,1,63,757,80,217,29,80,11,5,9,6,12,6,0,0,0.0,3379
10420,Master,Divorced,46390.0,66,0,1,56,95,14,64,2,9,38,1,4,2,3,7,0,0,0.0,2748
4480,Master,Married,60432.0,48,0,1,61,365,3,15,4,3,11,5,7,2,5,6,0,0,0.0,2805
7286,Graduation,Together,41728.0,53,1,0,92,13,6,15,3,5,13,1,2,0,2,10,0,0,0.0,3094
4086,Graduation,Married,18690.0,62,0,0,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0.0,3241
10833,Graduation,Married,65106.0,46,0,1,55,790,19,133,12,0,19,3,8,3,13,6,0,0,0.0,2729
4207,PhD,Married,87171.0,40,0,0,27,1001,44,107,58,44,44,1,6,7,11,2,0,0,0.0,3117
5336,Master,Together,157733.0,50,1,0,37,39,1,9,2,0,8,0,1,0,1,1,0,0,0.0,3083
5841,Graduation,Together,60894.0,55,0,1,61,606,7,155,10,0,54,5,10,3,8,7,0,0,0.0,3059
2246,2n Cycle,Married,46891.0,56,0,1,91,43,12,23,29,15,61,1,2,1,4,4,0,0,0.0,2994
6658,Graduation,Together,59868.0,49,0,1,37,771,51,154,54,10,154,7,11,2,12,6,0,0,0.0,3035
7937,Graduation,Married,24711.0,39,0,0,86,10,7,25,6,3,7,1,3,0,3,7,0,0,0.0,2765
5692,Basic,Married,25443.0,32,1,0,82,1,4,3,8,9,7,1,1,0,3,8,0,0,0.0,3247
3412,Master,Married,67381.0,70,0,1,67,815,8,53,11,0,70,4,2,2,9,7,0,0,0.0,3223
940,Graduation,Single,57100.0,34,1,0,9,158,11,99,15,11,17,2,3,2,7,3,0,0,0.0,2735
6183,Master,Married,58646.0,59,0,1,3,62,1,44,6,5,22,1,2,1,4,4,0,0,0.0,3077
2961,Graduation,Married,42081.0,39,1,0,86,175,10,110,54,6,27,2,6,3,4,6,0,0,0.0,3181
182,PhD,Together,44124.0,75,0,1,62,284,0,55,0,6,52,4,6,2,5,8,0,0,0.0,3107
3726,PhD,Together,34320.0,35,1,0,66,4,1,9,3,0,0,1,1,0,2,8,0,0,0.0,2826
9958,Graduation,Married,65685.0,49,0,1,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0.0,2785
238,2n Cycle,Together,67309.0,54,1,1,76,515,47,181,149,95,95,15,9,6,9,7,0,0,0.0,3215
4480,Master,Married,60432.0,48,0,1,61,365,3,15,4,3,11,5,7,2,5,6,0,0,0.0,2805
3056,Graduation,Divorced,63693.0,43,0,1,63,587,43,337,42,87,54,3,11,6,9,6,0,0,0.0,2951
5961,Graduation,Married,42693.0,43,1,0,29,8,4,20,6,3,16,1,1,0,3,5,0,0,0.0,2715
10402,Graduation,Married,35441.0,54,1,1,94,25,1,9,2,1,1,2,1,0,3,8,0,0,0.0,3193
6327,Graduation,Together,65777.0,54,0,0,87,565,32,435,28,32,54,1,2,8,6,1,0,0,0.0,2885
4096,Master,Divorced,41335.0,53,1,0,24,112,19,21,16,14,5,3,4,1,4,7,0,0,0.0,2878
7446,Master,Together,62513.0,54,0,1,16,520,42,98,0,42,14,2,6,4,10,6,0,0,0.0,2986
3428,PhD,Together,68682.0,30,0,0,56,919,0,505,99,30,45,1,4,9,10,2,0,0,0.0,2959
1131,PhD,Single,52569.0,54,0,1,54,85,0,3,0,0,7,1,2,0,4,3,0,0,0.0,2778
6320,Master,Single,70893.0,45,0,0,42,768,44,561,77,44,14,1,6,6,10,3,0,0,0.0,3201
10556,Graduation,Married,54984.0,62,0,1,51,173,13,131,32,3,6,4,6,1,6,7,0,0,0.0,2729
6488,PhD,Married,38829.0,62,0,1,86,76,0,7,0,0,16,1,3,2,2,5,0,0,0.0,2777
7922,PhD,Single,64950.0,70,0,1,29,819,0,72,12,0,63,2,11,2,10,7,0,0,0.0,3379
796,2n Cycle,Divorced,60161.0,56,0,1,17,584,44,212,46,8,177,3,11,4,8,8,0,0,0.0,3307
8562,Graduation,Together,54165.0,52,0,0,72,127,4,73,15,6,11,1,2,1,7,2,0,0,0.0,3090
4240,Graduation,Married,17345.0,43,1,0,79,4,9,16,17,0,12,2,2,1,2,8,0,0,0.0,3296
5290,PhD,Married,41551.0,57,1,1,51,220,0,33,3,0,23,5,5,1,5,8,0,0,0.0,3012
6312,Graduation,Married,65031.0,62,0,1,29,258,107,291,84,37,86,4,10,3,13,7,0,0,0.0,3162
2793,PhD,Divorced,70179.0,45,0,1,10,532,88,168,69,44,133,3,7,3,13,5,0,0,0.0,3036
8953,Master,Single,35791.0,56,2,1,94,27,0,5,0,0,3,2,1,0,3,8,0,0,0.0,3112
4478,Graduation,Married,63777.0,42,1,1,87,457,5,106,15,17,53,8,11,1,6,8,0,0,0.0,3155
2324,Graduation,Together,77044.0,49,0,1,12,625,38,242,50,34,76,2,7,11,11,4,0,0,0.0,2938
3767,Graduation,Married,61314.0,53,0,1,1,378,0,189,97,172,172,2,5,5,12,3,0,0,0.0,3123
1307,Graduation,Divorced,41986.0,43,0,1,15,27,5,8,8,3,12,3,3,0,4,4,0,0,0.0,2833
1079,PhD,Married,71969.0,50,0,1,59,1000,0,76,0,0,10,3,3,4,9,8,0,0,0.0,3314
10146,PhD,Together,38887.0,49,1,0,17,25,1,13,0,0,3,1,1,0,3,7,0,0,0.0,2812
11086,Basic,Single,25707.0,37,1,0,18,1,6,2,3,6,3,1,1,0,3,7,0,0,0.0,2855
1446,Master,Single,86424.0,65,0,0,12,387,68,569,89,45,68,1,6,9,12,1,0,0,0.0,2778
10196,Graduation,Married,71427.0,43,2,0,26,212,123,177,15,64,23,2,8,2,8,4,0,0,0.0,2802
10466,Graduation,Married,44393.0,56,1,1,86,24,2,20,2,2,10,2,1,0,4,4,0,0,0.0,3004
2877,Master,Together,46014.0,47,1,1,21,410,0,59,19,9,44,10,7,1,8,7,0,0,0.0,3217
3578,Graduation,Divorced,49160.0,72,0,1,29,122,21,43,25,10,15,2,3,1,6,6,0,0,0.0,2945
10022,PhD,Single,54466.0,48,1,1,78,12,0,4,0,0,0,1,1,0,2,5,0,0,0.0,2833
1291,PhD,Together,27683.0,43,1,0,90,152,9,121,12,12,45,4,6,2,4,8,0,0,0.0,3387
895,PhD,Married,61467.0,73,0,2,69,410,16,114,0,5,49,3,5,2,10,5,0,0,0.0,3260
2541,Graduation,Married,24027.0,45,1,0,7,14,7,11,11,0,5,2,2,0,3,8,0,0,0.0,3078
232,Graduation,Single,61559.0,56,0,1,8,279,83,88,32,14,34,1,4,2,10,3,0,0,0.0,3040
5872,Graduation,Single,60689.0,70,0,1,23,240,90,216,63,6,24,4,4,4,10,3,0,0,0.0,3086
8602,Graduation,Divorced,69932.0,57,0,1,97,412,172,153,150,105,57,2,7,6,11,4,0,0,0.0,3075
550,Graduation,Divorced,62335.0,69,0,1,87,243,131,217,85,6,26,2,3,3,13,2,0,0,0.0,3095
7683,Master,Married,70777.0,53,0,1,80,554,35,113,0,7,78,3,5,3,12,3,0,0,0.0,2817
9145,Graduation,Single,72504.0,49,0,1,43,604,26,470,123,161,94,2,5,9,6,2,0,0,0.0,3142
503,Master,Married,20559.0,36,1,0,88,13,1,29,3,0,7,2,2,0,3,8,0,0,0.0,3167
6103,Graduation,Married,42192.0,73,0,0,40,40,15,15,17,6,7,1,2,1,3,4,0,0,0.0,2989
8147,Graduation,Married,31454.0,61,1,1,40,28,0,11,0,0,9,3,2,0,3,8,0,0,0.0,3051
11007,PhD,Married,29187.0,53,1,0,43,26,0,6,0,0,2,1,1,0,3,8,0,0,0.0,3109
4543,Graduation,Married,82497.0,41,0,0,32,777,129,573,216,21,203,1,2,7,9,4,0,0,0.0,3299
3934,Graduation,Married,61286.0,55,0,1,34,356,0,107,19,9,117,2,7,1,8,5,0,0,0.0,3024
4098,Graduation,Married,24639.0,48,1,1,3,20,3,16,0,4,1,3,2,0,4,6,0,0,0.0,2845
3934,Graduation,Married,61286.0,55,0,1,34,356,0,107,19,9,117,2,7,1,8,5,0,0,0.0,3024
10141,Master,Divorced,39228.0,61,0,0,1,7,1,6,0,3,3,1,0,0,3,4,0,0,0.0,3108
3535,Graduation,Single,66294.0,56,0,0,68,251,108,334,65,92,117,1,4,3,5,2,0,0,0.0,2797
1890,2n Cycle,Together,42033.0,50,1,1,95,11,1,4,2,0,7,1,1,0,2,7,0,0,0.0,3341
10882,Graduation,Married,53858.0,45,0,1,50,407,53,221,58,150,26,4,4,3,6,4,0,0,0.0,3290
8132,PhD,Married,60631.0,46,1,1,88,565,6,65,0,6,19,5,9,2,8,7,0,0,0.0,3143
3896,Graduation,Married,27255.0,37,1,0,3,22,1,11,0,1,2,1,1,0,3,7,0,0,0.0,2927
4432,Graduation,Divorced,31615.0,45,1,0,82,2,3,20,6,11,9,2,2,0,3,7,0,0,0.0,3163
821,Master,Single,92859.0,29,0,0,46,962,61,921,52,61,20,1,5,4,12,2,0,0,0.0,3311
3006,Graduation,Divorced,30992.0,45,1,0,83,17,0,14,7,3,2,1,1,0,3,7,0,0,0.0,3126
6768,Graduation,Divorced,37859.0,59,1,2,75,22,1,8,2,1,2,2,1,0,3,8,0,0,0.0,3226
3434,Graduation,Single,80872.0,70,0,0,60,483,72,567,94,12,108,1,4,4,10,1,0,0,0.0,2741
1650,Master,Married,81843.0,61,0,0,13,779,86,537,34,69,138,1,5,9,12,3,0,0,0.0,3126
849,Master,Together,56129.0,68,0,1,65,320,48,133,39,72,48,4,6,2,10,4,0,0,0.0,3067
5314,Graduation,Together,40689.0,70,0,1,69,270,3,27,39,6,99,7,7,1,5,8,0,0,0.0,3161
2495,Master,Married,83891.0,47,0,1,24,217,38,350,111,85,15,1,4,7,10,1,0,0,0.0,2702
3112,Master,Married,22701.0,44,1,0,2,2,4,9,0,4,5,1,1,0,3,5,0,0,0.0,2990
2891,Graduation,Divorced,68118.0,58,0,1,51,595,23,123,10,23,154,2,8,9,4,6,0,0,0.0,2947
3846,Graduation,Married,42557.0,47,0,1,98,192,5,53,0,5,15,4,6,1,4,8,0,0,0.0,3362
891,Master,Together,29298.0,70,1,1,60,6,0,2,2,0,1,1,1,0,2,5,0,0,0.0,2988
5847,Graduation,Divorced,69901.0,52,0,1,95,312,21,206,102,92,149,3,7,3,10,5,0,0,0.0,3089
5068,Graduation,Single,22804.0,50,1,0,75,14,1,7,2,1,1,1,2,0,2,9,0,0,0.0,3026
7699,Graduation,Widow,40590.0,52,1,1,30,154,0,50,6,11,37,5,3,4,3,6,0,0,0.0,2963
8858,PhD,Married,44325.0,49,0,1,69,516,0,21,0,0,5,4,8,2,7,8,0,0,0.0,3172
9771,2n Cycle,Single,23331.0,33,1,0,97,104,20,101,24,15,5,6,5,1,5,9,0,0,0.0,3325
4690,Graduation,Married,50725.0,68,0,1,45,443,10,75,0,10,48,4,8,1,8,8,0,0,0.0,3194
6374,PhD,Married,36930.0,67,0,1,50,223,2,31,0,2,39,5,5,2,4,8,0,0,0.0,3101
6969,Graduation,Together,50272.0,39,1,0,75,99,13,66,43,8,4,3,4,1,5,7,0,0,0.0,3019
10500,Graduation,Married,31761.0,37,1,0,96,19,1,20,16,14,28,2,3,0,4,5,0,0,0.0,2778
1630,Graduation,Single,61825.0,42,0,1,56,162,50,100,55,30,27,1,4,2,8,4,0,0,0.0,3019
2797,Graduation,Married,72117.0,44,0,1,34,707,20,171,65,60,50,1,9,7,9,5,0,0,0.0,3006
6197,PhD,Single,27238.0,59,1,1,39,37,0,17,0,0,3,3,3,0,3,9,0,0,0.0,3128
6262,Master,Single,72217.0,59,0,0,93,816,42,450,55,56,154,1,3,10,8,2,0,0,0.0,3138
5517,Graduation,Married,25293.0,52,1,0,51,15,0,11,0,2,9,1,1,1,2,8,0,0,0.0,2980
4472,PhD,Divorced,35682.0,51,1,0,34,23,0,8,6,2,18,1,1,1,3,2,0,0,0.0,2695
2612,Graduation,Married,75794.0,34,0,0,33,754,160,625,63,32,48,1,7,5,12,3,0,0,0.0,2880
6682,Basic,Married,18978.0,48,1,0,41,2,8,1,4,7,15,1,1,0,3,8,0,0,0.0,3258
9485,PhD,Married,45921.0,35,0,0,23,102,9,49,24,3,12,1,2,1,6,4,0,0,0.0,2804
4298,PhD,Together,20427.0,48,1,0,63,5,0,4,0,0,1,1,1,0,2,8,0,0,0.0,2790
6940,PhD,Single,46734.0,55,1,2,86,100,1,39,6,1,76,4,3,2,3,6,0,0,0.0,2944
2724,Master,Single,36143.0,40,1,0,33,12,0,1,0,0,6,1,0,1,2,3,0,0,0.0,2784
7004,Graduation,Single,11012.0,37,1,0,82,24,3,26,7,1,23,3,3,1,2,9,0,0,0.0,3163
3083,Graduation,Married,45837.0,47,1,1,88,215,13,87,17,17,24,5,6,2,5,7,0,0,0.0,3031
3518,Graduation,Married,25271.0,38,1,0,45,10,1,18,10,4,7,1,1,1,2,9,0,0,0.0,3264
6710,Master,Single,58217.0,70,2,1,84,68,1,13,3,5,13,1,2,0,4,6,0,0,0.0,3282
10401,2n Cycle,Together,26326.0,45,0,0,12,1,0,5,0,3,9,1,0,0,3,3,1,0,0.0,2991
965,Graduation,Divorced,55635.0,50,0,1,34,235,65,164,50,49,27,4,7,3,7,6,0,0,0.0,3286
1411,Graduation,Divorced,82623.0,69,0,0,58,204,34,204,172,153,173,1,2,9,4,1,0,0,0.0,2924
9970,Graduation,Together,55375.0,44,0,1,3,42,11,57,10,28,14,1,1,1,6,2,0,0,0.0,2948
4994,Master,Single,77598.0,78,0,0,53,1193,33,281,129,66,33,1,7,5,13,3,0,0,0.0,2964
2639,Graduation,Single,43602.0,55,1,1,45,19,5,12,10,3,19,3,3,1,2,6,0,0,0.0,2863
7574,PhD,Together,27922.0,42,1,0,80,11,0,13,2,4,11,1,2,0,3,4,0,0,0.0,2743
8278,PhD,Married,74214.0,31,0,0,3,863,83,547,86,99,33,1,8,2,5,5,0,0,0.0,3365
5868,Graduation,Married,19107.0,41,1,0,49,2,4,9,10,5,16,2,1,0,3,7,0,0,0.0,3004
523,Graduation,Married,37155.0,32,1,0,51,23,0,26,7,15,3,1,2,0,4,5,0,0,0.0,3207
4988,PhD,Married,34469.0,73,1,1,58,19,6,20,0,5,12,3,1,1,4,4,0,0,0.0,2749
10258,Master,Single,35791.0,56,2,1,94,27,0,5,0,0,3,2,1,0,3,8,0,0,0.0,3112
8275,PhD,Divorced,47025.0,56,1,1,6,16,0,3,0,0,1,1,1,0,2,7,0,0,0.0,2833
8207,2n Cycle,Married,53233.0,64,0,1,18,28,0,9,3,0,0,1,1,0,3,4,0,0,0.0,2796
0,Graduation,Married,70951.0,36,0,0,66,239,10,554,254,87,54,1,3,4,9,1,0,0,0.0,3114
2495,Master,Married,83891.0,47,0,1,24,217,38,350,111,85,15,1,4,7,10,1,0,0,0.0,2702
879,Master,Married,49681.0,45,0,2,66,411,0,26,0,0,21,6,7,1,7,7,0,0,0.0,2930
6131,2n Cycle,Married,70829.0,41,1,1,87,141,70,106,72,19,23,2,4,2,8,3,0,0,0.0,2903
5948,Graduation,Single,57338.0,46,0,1,96,143,6,52,11,8,17,2,4,1,5,5,0,0,0.0,2754
11101,Graduation,Together,89891.0,30,0,0,17,412,22,132,59,28,183,1,11,6,8,4,0,0,0.0,3133
9699,Graduation,Divorced,67272.0,55,0,1,12,357,35,271,28,28,14,3,6,2,12,5,0,0,0.0,2883
5955,Graduation,Together,72025.0,59,0,0,27,833,33,549,151,133,233,1,4,3,8,3,0,0,0.0,3282
5313,Master,Married,38196.0,50,1,1,20,30,0,11,0,0,3,3,2,0,4,5,0,0,0.0,2765
7192,Graduation,Together,65748.0,66,0,1,58,172,73,93,95,78,34,2,2,4,10,1,1,0,0.0,3133
5221,Graduation,Married,52852.0,64,0,1,93,714,8,99,11,0,47,4,10,7,5,8,0,0,0.0,3268
10477,PhD,Together,39435.0,48,1,0,16,71,0,18,0,0,13,1,3,1,2,7,0,0,0.0,3020
8442,Master,Married,19510.0,36,2,0,63,9,0,7,3,4,7,2,1,0,3,7,0,0,0.0,2991
10972,Graduation,Widow,72298.0,72,0,0,52,625,35,169,58,17,35,1,4,3,6,1,0,0,0.0,2804
1927,2n Cycle,Together,69401.0,48,0,1,41,399,27,159,58,8,39,4,4,4,5,2,0,0,0.0,2791
7408,PhD,Married,54549.0,69,0,1,8,216,2,6,0,0,9,2,5,1,4,7,0,0,0.0,2811
9937,Graduation,Single,70337.0,42,0,0,75,187,81,149,25,43,91,1,2,2,12,1,0,0,0.0,2871
9576,PhD,Together,32313.0,39,1,0,60,86,4,56,2,4,7,3,4,0,4,9,0,0,0.0,3196
10120,Graduation,Together,38946.0,66,0,1,84,116,6,82,6,6,41,2,3,1,6,5,0,0,0.0,2941
7396,Graduation,Married,80398.0,55,0,0,92,342,51,936,207,35,26,1,5,8,12,3,0,0,0.0,3289
10673,PhD,Married,68397.0,45,0,1,6,760,80,466,17,13,80,1,6,9,5,3,0,0,0.0,2917
2453,Graduation,Together,62807.0,61,0,1,83,526,28,135,10,21,99,3,5,3,12,5,0,0,0.0,3360
10681,2n Cycle,Married,62466.0,51,0,1,13,129,129,259,168,121,83,5,6,3,12,4,0,0,0.0,2858
1523,Graduation,Married,59041.0,48,1,1,25,69,2,15,2,2,6,2,2,0,4,5,0,0,0.0,2746
4990,Graduation,Married,59111.0,67,0,0,90,524,0,134,28,28,155,1,11,1,8,7,0,0,0.0,3116
8588,Graduation,Married,60544.0,60,1,1,92,201,2,43,3,5,35,4,5,1,5,6,0,0,0.0,3366
8216,Master,Married,53761.0,49,1,1,7,158,0,76,13,7,71,6,4,4,3,5,0,0,0.0,2954
738,2n Cycle,Single,42395.0,40,1,1,35,48,13,57,24,15,25,4,3,1,4,7,0,0,0.0,2779
10500,Graduation,Married,31761.0,37,1,0,96,19,1,20,16,14,28,2,3,0,4,5,0,0,0.0,2778
269,PhD,Single,46757.0,58,0,1,71,777,30,163,0,51,122,6,4,4,7,9,0,0,0.0,3283
7004,Graduation,Single,11012.0,37,1,0,82,24,3,26,7,1,23,3,3,1,2,9,0,0,0.0,3163
9738,Master,Together,42386.0,35,1,0,43,65,4,16,0,4,11,1,3,0,3,8,0,0,0.0,3225
7521,Graduation,Together,83844.0,69,0,0,57,901,31,345,75,31,191,1,4,4,11,1,0,0,0.0,3106
6036,Master,Together,89120.0,62,0,0,78,1168,92,408,72,129,55,1,5,6,7,1,0,0,0.0,2797
5975,PhD,Single,40304.0,54,1,0,82,37,0,17,0,0,3,1,2,0,3,7,0,0,0.0,2965
6566,PhD,Married,72550.0,67,1,1,39,826,50,317,50,38,38,9,5,2,12,8,0,0,0.0,3291
4945,Graduation,Widow,53653.0,68,0,0,29,815,10,239,28,10,108,2,10,4,12,6,0,0,0.0,3292
3334,Graduation,Married,94642.0,70,0,0,35,879,143,797,106,143,143,0,5,7,9,1,0,0,0.0,2830
5036,PhD,Single,42710.0,37,1,0,38,252,3,42,4,3,102,2,4,5,3,6,0,0,0.0,3271
6694,Graduation,Married,75236.0,57,0,1,27,438,66,400,12,38,114,1,8,3,13,4,0,0,0.0,2909
274,Graduation,Single,34853.0,48,1,1,75,9,3,15,2,3,2,2,2,0,3,6,0,0,0.0,2881
4937,2n Cycle,Married,46094.0,48,1,1,62,12,2,20,3,2,5,1,1,0,3,7,0,0,0.0,2712
1071,PhD,Divorced,70179.0,45,0,1,10,532,88,168,69,44,133,3,7,3,13,5,0,0,0.0,3036
9736,Graduation,Married,41850.0,41,1,1,51,53,5,19,2,13,4,3,3,0,3,8,0,0,0.0,3245
1990,PhD,Single,63159.0,47,0,0,74,965,34,586,89,86,37,1,3,5,8,3,0,0,0.0,3294
7959,Graduation,Married,79410.0,60,0,0,19,658,80,483,123,13,13,1,3,2,5,1,0,0,0.0,2724
4998,Graduation,Together,76081.0,59,0,0,85,292,30,415,63,33,200,1,4,5,4,2,0,0,0.0,2730
2066,Graduation,Together,38823.0,72,0,1,56,70,0,11,2,8,23,1,2,1,3,6,0,0,0.0,3361
9467,Graduation,Single,34738.0,37,1,0,51,3,2,10,3,0,2,1,1,0,3,6,0,0,0.0,2742
4480,Master,Married,60432.0,48,0,1,61,365,3,15,4,3,11,5,7,2,5,6,0,0,0.0,2805
3722,Graduation,Single,44503.0,49,1,1,83,31,1,8,0,0,8,2,2,0,3,6,0,0,0.0,2767
905,Graduation,Divorced,21846.0,35,1,0,38,7,17,18,6,10,26,4,4,0,3,8,0,0,0.0,2943
8254,PhD,Married,34596.0,47,1,0,48,14,0,2,0,0,7,1,1,0,2,8,0,0,0.0,3135
6303,PhD,Together,91820.0,35,0,0,72,410,73,747,76,161,30,0,5,5,12,1,0,0,0.0,2911
1029,PhD,Together,64413.0,51,0,1,27,200,5,44,0,10,20,1,5,1,5,5,0,0,0.0,3025
6184,PhD,Married,68462.0,52,0,0,6,561,64,785,84,128,48,1,3,3,8,1,0,0,0.0,3257
2874,2n Cycle,Divorced,35388.0,33,1,0,20,6,4,7,4,3,8,1,1,0,3,7,0,0,0.0,3172
9396,PhD,Married,37717.0,43,1,0,31,9,0,6,4,1,5,1,1,0,2,9,0,0,0.0,3276
948,Graduation,Single,10245.0,50,1,0,32,4,7,7,6,4,13,3,1,2,2,5,0,0,0.0,3103
1473,2n Cycle,Single,47823.0,61,0,1,0,53,1,5,2,1,10,2,2,0,3,8,0,0,0.0,3034
3635,PhD,Single,52597.0,59,0,1,69,492,0,37,7,0,42,3,6,3,8,5,0,0,0.0,2746
4415,Graduation,Married,16860.0,60,1,1,19,10,4,4,3,3,14,3,1,1,3,7,0,0,0.0,3348
10476,Graduation,Married,67267.0,63,0,1,0,134,11,59,15,2,30,1,3,2,5,2,0,0,0.0,2740
1052,Graduation,Married,56796.0,52,0,1,24,656,38,161,62,47,37,3,8,9,7,7,0,0,0.0,3191
9672,2n Cycle,Married,23162.0,51,1,1,82,8,3,9,19,4,22,3,1,1,3,6,0,0,0.0,2883
1031,2n Cycle,Married,85710.0,32,0,0,5,600,20,350,29,30,33,1,6,9,10,2,0,0,0.0,3113
8439,Graduation,Together,63404.0,57,0,2,97,734,26,70,11,44,17,2,6,3,4,4,0,0,0.0,2716
3194,PhD,Single,71466.0,47,0,0,86,412,12,546,78,182,0,1,4,4,10,1,0,0,0.0,2778
9940,Graduation,Together,64961.0,63,0,1,97,382,114,276,75,124,38,2,6,4,4,3,0,0,0.0,3246
